timestamp,temperature,pressure,humidity,rainfall_mm,wind_speed,pressure_drop_5min,pressure_drop_15min,humidity_change_15min,cloud_env_pwv,cloud_env_cloud_base,cloud_env_sat_bt,cloud_env_ctc,cloud_env_radar_dbz,cloud_env_echo_top
20-07-2017 01:30:30,28.411,1008.443,73.745,0.0016,8.538,0.045,0.039,1.287,65.502,2962.9,291.275,-0.00568,10.575,4005.4
20-07-2017 01:31:00,28.373,1008.472,72.59,0.0002,7.891,0.024,-0.065,-1.885,63.671,3141.8,291.221,-0.04324,10.963,3995.0
20-07-2017 01:31:30,28.761,1008.419,70.272,0.0005,7.343,0.03,0.054,-2.926,66.24,3114.4,291.189,0.21805,10.351,3970.0
20-07-2017 01:32:00,28.6,1008.301,73.328,0.0002,8.262,-0.39,-0.189,1.092,65.411,3080.2,291.657,-0.04704,10.555,3960.3
20-07-2017 01:32:30,28.834,1008.522,73.839,0.0001,6.912,0.142,-0.015,2.591,65.6,3145.2,291.095,-0.14385,10.093,4015.9
20-07-2017 01:33:00,28.789,1008.694,71.687,0.0005,7.083,0.278,0.252,-2.098,64.393,3188.0,291.369,0.04127,8.642,3912.5
20-07-2017 01:33:30,28.653,1008.485,74.337,0.0012,7.934,-0.022,-0.018,4.559,65.498,3105.6,291.177,-0.17846,8.135,4039.5
20-07-2017 01:34:00,28.474,1008.51,70.088,0.0003,8.042,0.171,0.143,-3.469,65.901,3082.2,291.012,0.26633,8.808,3947.3
20-07-2017 01:34:30,28.307,1008.566,70.346,0.0005,6.985,0.131,0.108,-0.594,64.921,3137.7,291.71,0.14032,10.992,3897.1
20-07-2017 01:35:00,28.59,1008.331,72.793,0.0005,7.502,-0.19,-0.225,-1.674,66.602,3062.6,291.293,-0.10226,8.763,4091.1
20-07-2017 01:35:30,28.915,1008.687,72.626,0.0003,7.368,0.244,0.185,-0.204,65.035,3096.4,291.505,-0.14824,9.743,3957.1
20-07-2017 01:36:00,28.77,1008.507,71.513,0.0005,7.44,0.035,0.094,-2.041,65.913,3190.5,290.996,-0.13956,11.104,3963.9
20-07-2017 01:36:30,28.405,1008.679,73.803,0.0002,8.298,0.26,0.169,1.091,65.234,3132.5,291.226,0.33962,11.636,4056.7
20-07-2017 01:37:00,28.775,1008.395,73.385,0.0002,8.156,0.094,-0.174,3.425,65.468,3035.4,291.676,0.49938,9.769,4092.7
20-07-2017 01:37:30,28.828,1008.701,73.875,0.0003,7.721,0.179,0.464,2.578,63.663,3039.6,292.225,-0.40985,6.832,3923.3
20-07-2017 01:38:00,28.526,1008.576,72.403,0.001,7.404,-0.118,-0.046,-1.193,65.297,3137.5,290.856,-0.41826,12.434,3952.2
20-07-2017 01:38:30,28.785,1008.549,73.492,0.0002,6.922,0.064,0.106,0.654,64.412,3172.5,291.389,0.35827,14.507,3955.9
20-07-2017 01:39:00,28.777,1008.511,71.92,0.0005,8.584,0.001,-0.023,-2.44,64.323,3048.5,291.573,-0.06225,10.231,4046.7
20-07-2017 01:39:30,28.476,1008.453,75.669,0.0001,8.087,-0.113,-0.174,2.476,66.395,3151.9,291.264,0.06559,10.036,4082.0
20-07-2017 01:40:00,28.867,1008.627,71.369,0.0001,7.308,0.296,0.309,0.231,64.829,3195.9,291.704,-0.03759,8.628,3946.0
20-07-2017 01:40:30,28.918,1008.5,75.746,0.0005,8.164,-0.187,0.102,4.352,64.197,3223.8,291.189,-0.10435,10.139,4070.7
20-07-2017 01:41:00,29.063,1008.247,72.641,0.0007,7.69,-0.26,-0.201,-0.102,64.713,3146.0,291.495,0.0517,12.673,3964.5
20-07-2017 01:41:30,29.056,1008.349,70.525,0.0003,7.56,-0.33,-0.04,1.408,63.96,3154.7,291.292,0.15984,9.687,4016.8
20-07-2017 01:42:00,28.463,1008.461,74.64,0.0002,7.993,0.066,-0.23,-0.458,66.147,3022.8,291.815,-0.02314,7.205,3936.4
20-07-2017 01:42:30,28.573,1008.52,72.777,0.0012,7.287,-0.181,0.14,-0.474,64.443,3234.4,291.246,-0.2357,9.107,3993.9
20-07-2017 01:43:00,28.952,1008.476,73.865,0.0001,7.526,-0.1,0.06,-0.564,65.423,3100.6,291.343,0.24331,9.636,3994.4
20-07-2017 01:43:30,28.951,1008.629,74.424,0.0006,7.805,0.08,0.122,4.207,66.085,3082.7,291.733,-0.10142,12.04,3984.2
20-07-2017 01:44:00,28.967,1008.249,73.095,0.0006,7.432,-0.262,-0.09,-1.36,64.6,3116.6,291.14,-0.13154,7.811,4019.2
20-07-2017 01:44:30,29.801,1008.5,71.7,0.0006,8.134,0.047,0.065,-4.236,65.426,3205.0,291.47,-0.11917,10.834,3949.6
20-07-2017 01:45:00,28.996,1008.265,74.052,0.0014,8.853,-0.362,-0.256,3.445,64.176,3239.8,290.902,-0.1735,10.589,3955.8
20-07-2017 01:45:30,29.137,1008.574,72.589,0.0007,7.279,0.074,0.131,-1.156,66.957,3135.7,291.123,0.3307,10.342,4021.9
20-07-2017 01:46:00,29.107,1008.472,73.617,0.0002,6.733,0.225,0.0,1.027,65.749,3179.3,291.564,0.01459,12.006,4067.1
20-07-2017 01:46:30,29.032,1008.533,69.358,0.0002,6.531,0.184,0.114,-0.914,64.846,3131.6,291.152,-0.13901,11.092,3998.9
20-07-2017 01:47:00,28.805,1008.379,73.259,0.0002,7.642,-0.082,0.078,-0.069,64.382,3077.5,291.286,0.22257,9.93,4025.2
20-07-2017 01:47:30,29.074,1008.636,71.63,0.0,7.334,0.116,0.114,-2.208,64.909,3203.2,291.597,-0.00519,10.348,4037.9
20-07-2017 01:48:00,28.706,1008.608,75.068,0.0012,7.857,0.132,-0.086,3.382,64.728,3098.3,291.275,0.04946,8.27,4041.5
20-07-2017 01:48:30,28.84,1008.553,73.523,0.0,7.812,-0.076,0.068,-0.814,66.562,3206.2,291.696,0.11923,7.354,3952.3
20-07-2017 01:49:00,28.793,1008.467,72.948,0.0006,6.77,0.218,-0.043,2.86,64.02,3194.3,291.514,-0.05807,13.506,3961.1
20-07-2017 01:49:30,28.935,1008.553,73.318,0.0007,6.643,0.053,-0.013,2.972,65.108,3160.1,291.58,0.1538,9.816,3965.5
20-07-2017 01:50:00,29.509,1008.398,71.091,0.0009,7.91,0.133,0.067,-1.703,64.985,3220.9,291.821,-0.01738,9.616,4096.4
20-07-2017 01:50:30,28.463,1008.586,75.023,0.0004,7.813,0.012,-0.101,2.397,64.906,3241.0,291.545,0.04468,7.03,4025.4
20-07-2017 01:51:00,29.117,1008.681,75.575,0.0006,7.477,0.209,0.174,4.062,64.913,3120.6,291.911,0.08872,6.985,4023.2
20-07-2017 01:51:30,28.542,1008.611,73.178,0.0002,6.738,0.078,-0.068,-0.625,64.907,3089.0,291.722,-0.30934,11.337,4018.3
20-07-2017 01:52:00,28.842,1008.395,74.974,0.0007,8.015,0.016,0.0,1.589,65.698,3036.2,291.292,0.05728,9.338,3934.0
20-07-2017 01:52:30,29.233,1008.526,71.734,0.0002,8.495,-0.11,-0.175,-2.141,65.487,3241.6,291.837,0.1181,9.759,4096.9
20-07-2017 01:53:00,28.992,1008.328,71.393,0.0012,7.899,-0.28,-0.248,-1.011,65.335,3107.4,291.528,-0.25317,9.931,4024.0
20-07-2017 01:53:30,28.706,1008.552,72.65,0.0001,7.224,-0.001,0.003,-0.842,62.573,3186.2,291.33,0.00218,8.472,4036.2
20-07-2017 01:54:00,28.812,1008.537,73.241,0.0002,7.759,0.07,0.026,1.321,65.24,3092.3,291.532,0.22605,9.947,3911.7
20-07-2017 01:54:30,29.161,1008.259,71.997,0.0003,6.912,-0.294,-0.194,-3.672,63.675,3206.3,291.783,0.0265,9.688,4039.0
20-07-2017 01:55:00,28.824,1008.344,73.395,0.0007,8.367,-0.054,-0.283,2.025,65.517,3094.4,291.585,0.10651,9.716,3982.2
20-07-2017 01:55:30,29.06,1008.449,73.048,0.0007,7.781,-0.137,-0.051,-2.698,66.18,3069.8,291.996,0.09472,8.943,3933.9
20-07-2017 01:56:00,29.033,1008.447,71.091,0.0001,6.671,-0.234,0.2,-1.55,64.259,3119.0,291.775,-0.19488,9.086,3952.3
20-07-2017 01:56:30,28.859,1008.338,73.366,0.0001,7.552,-0.273,-0.011,2.841,64.791,3102.8,291.606,-0.31689,11.111,3936.8
20-07-2017 01:57:00,29.573,1008.53,73.883,0.0002,8.01,0.135,0.069,-0.757,64.521,3159.2,291.141,-0.10543,9.295,3935.9
20-07-2017 01:57:30,29.195,1008.513,72.845,0.0003,7.532,-0.013,-0.007,0.068,65.988,3126.8,291.395,0.16466,10.554,4003.0
20-07-2017 01:58:00,28.546,1008.46,74.317,0.0004,7.567,0.132,-0.016,0.452,65.076,3160.8,291.47,0.13145,12.829,3980.7
20-07-2017 01:58:30,29.099,1008.392,70.762,0.0003,6.997,-0.16,-0.237,-3.662,66.383,3114.9,291.658,0.08485,10.892,4016.7
20-07-2017 01:59:00,28.902,1008.609,73.29,0.0005,8.072,0.072,0.36,0.195,65.331,3096.2,291.64,-0.07906,12.399,4083.8
20-07-2017 01:59:30,29.28,1008.682,70.833,0.0003,7.343,0.423,0.182,-0.867,65.194,3100.2,291.5,-0.15247,10.01,3993.5
20-07-2017 02:00:00,28.884,1008.375,73.329,0.0015,6.438,0.031,0.11,-0.723,65.055,3352.2,291.335,0.00771,7.727,3887.8
20-07-2017 02:00:30,29.054,1008.36,74.054,0.0002,7.509,-0.089,-0.214,1.464,65.654,3261.3,291.515,-0.14684,10.381,3987.9
20-07-2017 02:01:00,29.224,1008.492,73.587,0.0005,8.321,0.045,0.02,-0.03,63.61,3150.8,291.041,0.14626,12.699,4059.7
20-07-2017 02:01:30,29.314,1008.39,74.178,0.0005,7.5,0.052,-0.143,4.82,65.068,3224.0,291.808,-0.17829,9.228,3995.7
20-07-2017 02:02:00,28.813,1008.416,74.679,0.0002,8.775,-0.114,0.037,1.42,64.944,3254.8,290.685,-0.03602,8.775,4076.5
20-07-2017 02:02:30,29.029,1008.522,76.256,0.0003,7.989,0.009,-0.114,4.625,65.58,3342.3,291.736,0.3003,9.342,4022.6
20-07-2017 02:03:00,29.01,1008.204,74.518,0.0002,7.935,-0.256,-0.404,-0.55,64.85,3301.4,291.285,-0.06792,9.372,3908.1
20-07-2017 02:03:30,28.965,1008.591,72.622,0.0001,7.655,0.199,0.038,-0.901,64.169,3203.9,291.6,0.06135,8.573,4005.5
20-07-2017 02:04:00,29.585,1008.442,76.71,0.0003,7.691,-0.167,-0.025,3.762,65.006,3370.9,291.408,-0.09848,12.072,4014.9
20-07-2017 02:04:30,29.245,1008.384,73.744,0.0002,7.574,-0.298,-0.169,0.427,64.134,3248.4,291.403,0.02856,9.284,4054.0
20-07-2017 02:05:00,28.844,1008.422,74.912,0.0001,7.551,0.047,0.024,3.821,63.46,3312.3,291.465,0.06945,11.045,4091.0
20-07-2017 02:05:30,29.388,1008.429,75.67,0.0003,8.051,0.069,-0.157,0.647,65.582,3192.2,291.542,-0.13246,9.591,4045.4
20-07-2017 02:06:00,29.705,1008.225,75.299,0.0003,7.171,-0.267,-0.456,-0.276,65.463,3130.1,291.2,0.03386,9.941,4022.0
20-07-2017 02:06:30,29.432,1008.612,76.641,0.0001,7.087,0.222,0.001,3.464,65.374,3179.6,291.609,-0.11335,8.19,4033.8
20-07-2017 02:07:00,28.81,1008.438,75.719,0.0001,7.058,0.022,0.043,0.745,66.042,3087.5,290.974,-0.15602,9.07,3991.6
20-07-2017 02:07:30,29.068,1008.486,73.708,0.0005,8.959,-0.036,-0.04,1.974,64.468,3355.6,291.297,0.28807,11.152,3926.9
20-07-2017 02:08:00,29.521,1008.547,78.268,0.0006,8.05,0.343,0.219,6.875,63.855,3260.7,291.55,0.15005,9.954,4002.1
20-07-2017 02:08:30,29.028,1008.31,75.292,0.0014,7.915,-0.281,-0.242,2.642,64.944,3203.8,291.598,-0.05628,11.824,4018.3
20-07-2017 02:09:00,29.331,1008.49,74.779,0.0,7.098,0.048,-0.047,1.538,64.722,3272.6,291.437,-0.20826,9.625,3939.8
20-07-2017 02:09:30,29.414,1008.401,76.446,0.0001,8.106,0.017,0.142,4.449,64.326,3259.5,291.181,0.06539,9.976,4066.3
20-07-2017 02:10:00,29.003,1008.535,75.374,0.0,7.662,0.113,0.191,1.979,64.936,3281.0,291.568,-0.0414,8.337,4050.3
20-07-2017 02:10:30,29.22,1008.178,75.599,0.0004,7.861,-0.251,-0.271,2.551,64.511,3310.5,291.098,0.12821,11.783,3931.4
20-07-2017 02:11:00,28.44,1008.421,78.738,0.0005,7.146,0.196,-0.026,7.648,63.531,3235.5,291.824,0.0877,11.211,4068.3
20-07-2017 02:11:30,28.994,1008.361,74.587,0.0003,7.828,-0.251,0.023,1.221,64.647,3206.0,291.274,-0.49366,8.659,3984.6
20-07-2017 02:12:00,29.202,1008.485,74.523,0.0008,7.478,0.047,-0.045,0.64,64.091,3291.4,290.837,-0.1665,12.303,3961.1
20-07-2017 02:12:30,28.954,1008.489,75.175,0.0006,7.273,0.003,-0.024,2.329,65.185,3290.1,290.941,0.23749,13.863,4054.0
20-07-2017 02:13:00,29.689,1008.348,76.607,0.0021,8.173,-0.199,-0.112,2.29,64.475,3255.0,291.312,0.20018,10.733,3997.4
20-07-2017 02:13:30,28.923,1008.348,72.74,0.0001,6.809,0.038,-0.044,1.978,65.889,3358.9,291.341,0.2889,10.004,4095.0
20-07-2017 02:14:00,29.186,1008.42,72.052,0.0,8.071,-0.07,-0.189,-1.238,66.283,3228.1,291.89,-0.17675,10.082,3957.4
20-07-2017 02:14:30,29.329,1008.325,74.119,0.0002,8.143,-0.076,-0.357,3.287,65.544,3205.0,290.987,-0.28953,9.772,3913.4
20-07-2017 02:15:00,29.672,1008.534,72.549,0.0,7.204,-0.001,0.159,-0.78,63.759,3270.9,291.311,-0.00314,7.974,3986.0
20-07-2017 02:15:30,28.952,1008.389,74.363,0.0013,7.24,0.211,0.029,0.309,66.204,3216.3,290.981,-0.07982,9.552,4039.5
20-07-2017 02:16:00,29.617,1008.084,75.754,0.0002,7.598,-0.337,-0.408,2.167,66.261,3274.8,291.151,0.41151,7.547,3953.6
20-07-2017 02:16:30,29.329,1008.388,73.664,0.0004,7.901,0.027,-0.002,-0.514,65.015,3208.3,291.804,-0.09655,8.127,3933.5
20-07-2017 02:17:00,29.096,1008.308,72.86,0.0002,7.64,-0.177,-0.108,-1.819,66.058,3230.0,290.958,-0.16454,9.316,4011.4
20-07-2017 02:17:30,29.457,1008.237,75.104,0.0001,7.992,-0.252,-0.285,-1.152,64.559,3344.5,291.475,0.22939,10.179,3926.8
20-07-2017 02:18:00,29.407,1008.285,76.294,0.0001,8.79,-0.063,0.081,1.776,63.507,3229.7,291.417,-0.09168,10.78,4015.3
20-07-2017 02:18:30,29.207,1008.446,72.458,0.0002,7.427,0.098,-0.145,-0.164,64.392,3210.1,291.292,0.01898,9.603,3983.0
20-07-2017 02:19:00,29.39,1008.592,76.23,0.0005,6.703,0.172,0.15,-0.48,66.383,3308.5,291.455,-0.17038,8.878,4024.7
20-07-2017 02:19:30,29.276,1008.471,76.226,0.0018,8.228,0.146,0.087,2.482,63.807,3197.4,290.951,0.17053,7.789,3930.8
20-07-2017 02:20:00,29.416,1008.36,76.431,0.0004,8.742,-0.174,-0.062,1.519,65.0,3215.4,291.796,0.46273,9.212,4064.9
20-07-2017 02:20:30,29.553,1008.488,76.828,0.0004,7.968,0.099,0.059,1.158,65.027,3278.8,291.876,-0.24138,11.183,3990.8
20-07-2017 02:21:00,29.799,1008.378,78.303,0.0,7.079,0.294,0.153,3.004,64.59,3296.9,291.313,0.07474,9.458,4038.2
20-07-2017 02:21:30,29.093,1008.35,74.466,0.0009,7.658,-0.038,-0.262,-2.175,64.645,3311.0,292.026,-0.06692,8.348,4048.0
20-07-2017 02:22:00,29.951,1008.294,75.164,0.0,7.061,-0.014,-0.144,-0.554,65.058,3212.6,291.179,-0.3034,9.034,3942.1
20-07-2017 02:22:30,28.93,1008.223,74.375,0.0012,8.118,-0.014,-0.263,0.667,64.55,3279.8,291.419,0.27464,10.945,4044.1
20-07-2017 02:23:00,29.395,1008.386,75.003,0.0004,6.921,0.101,-0.161,-3.265,63.862,3226.7,291.729,-0.12892,7.97,3928.7
20-07-2017 02:23:30,29.58,1008.452,77.299,0.0001,7.552,0.006,0.142,2.008,65.172,3219.7,291.161,-0.42202,7.38,3931.5
20-07-2017 02:24:00,29.518,1008.421,72.982,0.0003,7.129,-0.171,-0.069,-1.797,65.859,3310.2,290.885,-0.17291,10.923,4098.2
20-07-2017 02:24:30,29.292,1008.383,73.708,0.0026,7.808,-0.088,-0.018,-2.737,65.696,3222.5,290.816,0.51636,10.298,4055.6
20-07-2017 02:25:00,29.411,1008.32,77.066,0.0002,7.512,-0.04,-0.215,1.692,64.352,3263.9,291.917,0.1624,11.189,4103.7
20-07-2017 02:25:30,29.34,1008.506,76.53,0.0002,7.838,0.018,0.328,0.931,63.999,3257.8,291.14,-0.33698,10.66,3981.5
20-07-2017 02:26:00,29.331,1008.275,74.455,0.0001,7.745,-0.103,-0.146,-4.283,64.773,3196.5,291.243,-0.08756,9.621,4005.1
20-07-2017 02:26:30,29.691,1008.526,76.282,0.0005,7.14,0.176,0.165,1.694,66.254,3298.3,290.965,0.17011,7.72,4026.4
20-07-2017 02:27:00,29.583,1008.313,75.512,0.0,8.108,0.019,-0.172,0.988,65.516,3278.0,291.584,0.04968,11.819,3999.4
20-07-2017 02:27:30,29.32,1008.343,77.25,0.0007,7.703,0.12,-0.146,2.076,65.563,3150.7,291.065,-0.21594,11.287,3962.7
20-07-2017 02:28:00,29.733,1008.257,75.112,0.0013,7.139,-0.129,-0.091,-1.496,65.712,3263.9,291.152,0.16216,9.685,3955.2
20-07-2017 02:28:30,29.585,1008.373,76.538,0.0013,9.077,-0.079,0.025,3.798,65.337,3211.4,291.389,-0.08592,7.242,4010.7
20-07-2017 02:29:00,29.727,1008.55,78.963,0.0001,8.018,0.129,0.13,6.911,65.096,3304.9,290.98,-0.07172,8.629,3946.7
20-07-2017 02:29:30,29.681,1008.495,75.897,0.0004,7.64,0.112,0.17,1.778,65.53,3177.7,291.245,0.36994,9.04,3945.3
20-07-2017 02:30:00,29.331,1008.55,75.074,0.0001,8.581,0.23,0.016,2.525,64.563,3232.2,291.72,0.09103,10.362,4019.7
20-07-2017 02:30:30,29.399,1008.496,76.084,0.0004,8.837,-0.01,0.107,1.721,63.868,3268.1,291.428,-0.19075,9.843,3995.2
20-07-2017 02:31:00,29.741,1008.301,74.452,0.0008,7.645,0.026,0.217,-1.302,65.578,3252.7,291.338,-0.03201,10.022,4046.9
20-07-2017 02:31:30,29.706,1008.393,78.582,0.0004,7.94,-0.133,0.005,4.918,65.99,3288.1,291.363,-0.07795,11.429,3978.8
20-07-2017 02:32:00,29.564,1008.339,75.27,0.001,7.139,0.026,0.031,2.41,64.105,3174.1,291.182,0.26719,8.261,3970.9
20-07-2017 02:32:30,29.598,1008.593,74.591,0.0008,7.644,0.25,0.356,-0.513,65.658,3332.6,291.898,-0.06345,8.282,4021.2
20-07-2017 02:33:00,29.903,1008.289,73.746,0.0002,7.613,0.032,0.004,-2.547,66.345,3276.3,291.055,-0.26778,10.74,3959.4
20-07-2017 02:33:30,29.436,1008.54,76.646,0.0005,7.843,0.167,0.094,4.188,64.998,3318.0,291.362,0.13908,9.696,3967.1
20-07-2017 02:34:00,29.736,1008.54,76.301,0.0,7.932,-0.01,-0.052,0.07,64.346,3293.7,291.334,0.11968,11.324,3969.1
20-07-2017 02:34:30,29.548,1008.653,74.254,0.0003,8.068,0.158,0.182,-1.972,65.098,3249.4,291.602,0.14822,11.399,3989.5
20-07-2017 02:35:00,29.559,1008.384,75.865,0.0001,7.875,-0.166,0.024,-0.566,64.56,3185.8,291.63,-0.15612,11.638,4088.6
20-07-2017 02:35:30,29.889,1008.518,72.737,0.0014,7.006,0.022,0.03,-4.091,64.507,3221.8,291.289,-0.12188,9.39,3931.2
20-07-2017 02:36:00,29.835,1008.707,75.277,0.0003,7.169,0.406,0.329,-3.026,65.347,3329.5,291.386,0.05408,9.662,4064.8
20-07-2017 02:36:30,29.832,1008.359,75.679,0.0005,7.404,-0.034,0.009,1.213,63.717,3319.3,291.398,-0.38442,9.841,4036.9
20-07-2017 02:37:00,29.97,1008.249,77.561,0.0007,7.563,-0.09,-0.045,2.397,63.845,3219.0,290.617,-0.28763,10.176,4078.3
20-07-2017 02:37:30,29.649,1008.207,73.844,0.0007,8.363,-0.386,-0.016,-0.532,65.015,3109.1,290.822,0.25006,9.673,4156.8
20-07-2017 02:38:00,29.829,1008.519,73.082,0.0007,7.034,0.23,0.133,-1.92,64.982,3239.4,291.118,0.15411,11.301,4071.6
20-07-2017 02:38:30,29.581,1008.207,73.657,0.0002,7.518,-0.333,-0.245,-3.642,65.275,3235.6,291.131,-0.08913,10.63,4046.3
20-07-2017 02:39:00,29.755,1008.388,72.995,0.0006,8.304,-0.152,-0.033,0.013,66.5,3237.5,290.939,0.19668,6.813,3934.4
20-07-2017 02:39:30,29.641,1008.485,77.005,0.0004,7.552,-0.168,0.102,3.297,65.084,3276.4,291.524,0.18021,9.064,3940.7
20-07-2017 02:40:00,29.713,1008.455,77.323,0.0005,8.008,0.071,0.135,0.257,65.479,3293.8,291.3,-0.14464,9.312,4018.0
20-07-2017 02:40:30,29.838,1008.484,75.48,0.0,7.648,-0.034,-0.022,-1.05,64.22,3299.5,291.235,-0.18874,8.753,3915.1
20-07-2017 02:41:00,29.499,1008.46,76.832,0.0001,7.886,-0.247,0.185,2.377,65.614,3272.3,290.922,0.02552,9.545,4030.8
20-07-2017 02:41:30,30.227,1008.586,75.201,0.0013,7.595,0.227,0.06,-1.081,64.579,3160.0,291.286,-0.20558,10.738,3893.3
20-07-2017 02:42:00,29.467,1008.319,74.857,0.0002,8.132,0.07,0.006,-0.654,65.057,3232.9,290.511,-0.01776,10.562,4057.6
20-07-2017 02:42:30,29.415,1008.352,74.5,0.0003,6.805,0.145,0.009,-2.75,64.913,3365.2,291.25,0.40348,9.251,3983.9
20-07-2017 02:43:00,30.023,1008.34,74.534,0.0001,7.514,-0.179,0.083,-0.577,65.826,3268.7,291.318,0.06073,9.758,4006.3
20-07-2017 02:43:30,29.932,1008.533,72.678,0.0001,7.91,0.326,0.16,-3.86,63.952,3268.4,291.372,-0.24409,7.973,3962.6
20-07-2017 02:44:00,29.905,1008.541,75.396,0.0001,8.052,0.153,-0.009,-3.567,63.173,3268.0,290.83,-0.00256,9.768,3905.1
20-07-2017 02:44:30,29.906,1008.487,74.939,0.0004,8.628,0.002,-0.008,-0.958,64.829,3270.8,291.366,0.0784,10.313,4061.7
20-07-2017 02:45:00,29.761,1008.575,76.118,0.0013,7.497,0.12,0.025,1.044,65.375,3130.8,290.987,-0.15559,11.923,4066.8
20-07-2017 02:45:30,29.539,1008.292,75.14,0.0002,8.62,-0.192,-0.204,-0.943,65.122,3238.0,291.055,0.2639,10.708,3982.4
20-07-2017 02:46:00,29.797,1008.633,74.756,0.0002,7.337,0.173,0.332,0.304,65.986,3248.1,291.514,0.42399,6.241,4033.1
20-07-2017 02:46:30,29.609,1008.616,73.693,0.0004,8.529,0.03,0.223,-4.889,65.35,3314.1,291.903,-0.09999,9.649,3980.5
20-07-2017 02:47:00,30.037,1008.521,75.108,0.0002,8.223,0.202,0.182,-0.162,64.549,3252.4,291.314,-0.42468,11.208,4014.4
20-07-2017 02:47:30,29.757,1008.647,76.107,0.0012,7.184,0.295,0.054,1.517,63.14,3167.7,291.054,0.0206,9.916,4038.0
20-07-2017 02:48:00,29.602,1008.234,73.285,0.0002,7.916,-0.106,-0.055,-0.461,64.81,3271.5,291.356,0.26342,11.097,4027.8
20-07-2017 02:48:30,29.728,1008.37,75.131,0.0003,7.701,-0.163,-0.17,-1.515,65.822,3209.8,291.581,0.06485,7.464,4067.0
20-07-2017 02:49:00,29.926,1008.345,75.35,0.0004,8.107,-0.196,-0.195,-0.951,64.686,3189.2,291.485,0.27061,13.163,4025.9
20-07-2017 02:49:30,29.682,1008.52,73.923,0.0008,7.598,0.033,-0.133,-0.331,65.023,3208.3,292.122,-0.20045,8.75,4001.4
20-07-2017 02:50:00,29.632,1008.307,74.118,0.0004,7.548,-0.268,-0.077,-1.746,65.337,3277.1,291.084,-0.37363,8.752,3961.9
20-07-2017 02:50:30,29.899,1008.524,75.346,0.0001,8.554,0.232,0.006,2.609,64.188,3312.9,291.375,0.33964,9.637,3976.1
20-07-2017 02:51:00,29.914,1008.597,73.3,0.0001,7.673,-0.036,-0.11,-1.978,65.499,3274.1,291.764,0.18509,9.887,4040.5
20-07-2017 02:51:30,29.726,1008.516,75.525,0.0014,8.228,-0.1,0.157,-0.154,66.31,3281.6,291.745,-0.52485,9.958,3924.9
20-07-2017 02:52:00,29.75,1008.467,73.657,0.0008,7.597,-0.054,0.218,-3.904,64.862,3273.7,290.714,-0.22343,8.796,4055.3
20-07-2017 02:52:30,29.926,1008.314,76.594,0.0,8.732,-0.333,0.107,2.751,64.097,3255.1,291.298,0.51519,10.614,3985.9
20-07-2017 02:53:00,29.52,1008.331,78.507,0.0009,7.325,0.097,-0.188,5.424,64.947,3284.8,291.744,0.4341,11.699,3959.1
20-07-2017 02:53:30,29.531,1008.583,73.709,0.0004,7.364,0.213,0.376,0.052,63.22,3129.1,292.166,-0.11711,11.143,3945.1
20-07-2017 02:54:00,29.718,1008.527,75.801,0.0004,8.647,0.182,0.139,2.806,65.27,3255.6,291.51,-0.48878,7.616,4033.7
20-07-2017 02:54:30,29.844,1008.428,73.91,0.0,7.465,-0.092,-0.057,-3.095,65.362,3197.8,291.189,-0.25695,7.928,3999.3
20-07-2017 02:55:00,29.99,1008.383,76.561,0.0008,8.693,0.076,-0.072,-0.762,66.341,3308.1,290.996,0.38799,10.581,4079.4
20-07-2017 02:55:30,30.281,1008.19,73.102,0.0001,8.267,-0.334,-0.294,-2.378,64.845,3242.6,291.965,0.26069,8.659,3936.8
20-07-2017 02:56:00,30.141,1008.305,75.721,0.0007,7.639,-0.292,-0.155,-1.111,65.327,3251.5,291.518,-0.46002,11.794,3971.1
20-07-2017 02:56:30,29.887,1008.662,73.691,0.0,6.644,0.146,0.076,-1.51,64.311,3174.7,291.045,-0.13978,9.077,3995.4
20-07-2017 02:57:00,29.937,1008.279,74.69,0.0008,7.72,-0.188,-0.04,-0.168,64.715,3300.8,291.238,0.17374,9.433,3962.4
20-07-2017 02:57:30,29.691,1008.456,73.453,0.0,7.793,0.142,0.104,-1.047,63.78,3281.4,291.392,0.11204,8.942,4000.3
20-07-2017 02:58:00,29.951,1008.554,76.234,0.0001,8.432,0.223,0.214,1.699,64.844,3277.8,291.462,-0.18147,11.677,4016.0
20-07-2017 02:58:30,29.884,1008.282,73.745,0.0002,8.685,-0.301,-0.251,1.066,64.756,3209.3,291.029,-0.1737,10.568,4024.2
20-07-2017 02:59:00,30.051,1008.455,75.828,0.0001,7.321,-0.072,-0.086,0.432,65.239,3211.3,291.115,-0.113,8.488,4075.3
20-07-2017 02:59:30,29.764,1008.546,74.484,0.0003,8.213,0.118,0.059,-0.456,64.501,3261.2,290.803,0.1289,9.446,3934.8
20-07-2017 03:00:00,30.115,1008.355,76.899,0.0002,6.459,-0.028,-0.22,0.781,65.067,3318.8,291.373,0.07751,10.608,4016.9
20-07-2017 03:00:30,30.369,1008.698,77.293,0.0025,6.644,0.508,0.406,2.152,64.733,3375.3,290.958,-0.08602,9.698,3967.7
20-07-2017 03:01:00,29.973,1008.153,75.928,0.0004,6.299,-0.152,-0.48,1.172,64.735,3245.5,291.201,0.26458,11.417,4021.5
